condition_index,c0,c1,c2,method,estimate,std_error,normalized_ess,error,absolute_error,evaluations,covered_95,seconds,q_value
70,0.8771134912967682,0.7480415012687445,0.6165142515674233,vegas,3.77371399620545e-11,3.7563951693819113e-11,,-0.9999999999622629,0.9999999999622629,995054,False,2.344060575007461,0.4381263516570192
71,0.006845862604677677,0.434312810190022,0.313725795596838,nf_pure,1.000425675011973,0.0012136538456524323,0.40457944174499394,0.0004256750119731034,0.0004256750119731034,1000000,True,9.362846871023066,
71,0.006845862604677677,0.434312810190022,0.313725795596838,vegas,2.7639557121933617e-17,2.375211070102338e-17,,-1.0,1.0,995105,False,2.3314468339958694,0.2242235440851528
72,0.11503914464265108,0.9447580650448799,0.5471317106857896,nf_pure,0.9990930637530328,0.0024006673761347466,0.14763041797701343,-0.0009069362469672493,0.0009069362469672493,1000000,True,9.359719955013134,
72,0.11503914464265108,0.9447580650448799,0.5471317106857896,vegas,1.1214088549197928e-15,5.594612886069849e-16,,-0.9999999999999989,0.9999999999999989,995099,False,2.3172778760199435,0.12189769748424785
73,0.9852457381784916,0.13102818559855223,0.25615544989705086,nf_pure,0.9958249191324172,0.00085892010953909,0.5734132925749508,-0.004175080867582781,0.004175080867582781,1000000,False,9.387158072000602,
73,0.9852457381784916,0.13102818559855223,0.25615544989705086,vegas,8.449413454083802e-18,5.5247244612390274e-18,,-1.0,1.0,995101,False,2.326197286020033,0.5677565884888753
74,0.6933669717982411,0.5856602117419243,0.9943756107240915,nf_pure,0.9993459010820155,0.0006173149368520763,0.7238106771726697,-0.0006540989179845136,0.0006540989179845136,1000000,True,9.383942565007601,
74,0.6933669717982411,0.5856602117419243,0.9943756107240915,vegas,7.49777053790174e-08,5.8288333642044465e-08,,-0.9999999250222946,0.9999999250222946,995064,False,2.31632954502129,0.49683731545212106
75,0.31558772549033165,0.2724214745685458,0.1994144832715392,nf_pure,0.9993004118115659,0.0007367321122572319,0.647863743263898,-0.0006995881884340749,0.0006995881884340749,1000000,True,9.374951520992909,
75,0.31558772549033165,0.2724214745685458,0.1994144832715392,vegas,3.983002644108258e-14,3.196421217054365e-14,,-0.9999999999999601,0.9999999999999601,995089,False,2.3269428339845035,0.48961808551672914
76,0.49338794592767954,0.6503989901393652,0.4820272149518132,nf_pure,0.9996510204419148,0.0006110834751505961,0.7279695746412471,-0.0003489795580852162,0.0003489795580852162,1000000,True,9.362884911999572,
76,0.49338794592767954,0.6503989901393652,0.4820272149518132,vegas,4.696276331217607e-11,4.6763643311410144e-11,,-0.9999999999530372,0.9999999999530372,995075,False,2.3090665639902,0.4380629385106656
77,0.62116289883852,0.46411456633359194,0.7144407629966736,nf_pure,1.00064431720508,0.0006426479273184091,0.7079823095547787,0.0006443172050800694,0.0006443172050800694,1000000,True,9.372133708006004,
77,0.62116289883852,0.46411456633359194,0.7144407629966736,vegas,5.577139794272886e-10,5.411351906998287e-10,,-0.999999999442286,0.999999999442286,995083,False,2.313991529023042,0.44296992507432
78,0.8232102254405618,0.7606042381376028,0.03896464221179485,nf_pure,0.9991214403087056,0.0010331798921023715,0.4832461413874257,-0.0008785596912943561,0.0008785596912943561,1000000,True,9.362716258998262,
78,0.8232102254405618,0.7606042381376028,0.03896464221179485,vegas,2.819117071883375e-19,1.8551347668438508e-19,,-1.0,1.0,995068,False,2.322222821007017,0.5652328828359272
79,0.20299933850765228,0.07382676471024752,0.7674886910244823,nf_pure,0.99905677869777,0.0008972488438419022,0.5535332126929354,-0.0009432213022300129,0.0009432213022300129,1000000,True,9.356078533019172,
79,0.20299933850765228,0.07382676471024752,0.7674886910244823,vegas,5.1996341779673755e-09,4.873630772737837e-09,,-0.9999999948003658,0.9999999948003658,995058,False,2.32111335900845,0.44954439038546645
80,0.2300723111256957,0.7962067546322942,0.3035657247528434,nf_pure,0.9985781059692987,0.0009877366578396223,0.5054579089700055,-0.001421894030701254,0.001421894030701254,1000000,True,9.370762253005523,
80,0.2300723111256957,0.7962067546322942,0.3035657247528434,vegas,1.1804576599995617e-18,1.1253458206728811e-18,,-1.0,1.0,995103,False,2.303550532000372,0.41053825350872375
81,0.8580952193588018,0.10749141685664654,0.5008209962397814,nf_pure,0.9980306512332104,0.0010008057956508941,0.49861162274049237,-0.001969348766789558,0.001969348766789558,1000000,False,9.383669072005432,
81,0.8580952193588018,0.10749141685664654,0.5008209962397814,vegas,1.5917367082348893e-12,1.371091515279753e-12,,-0.9999999999984083,0.9999999999984083,995080,False,2.36570715601556,0.4547371620486804
82,0.5862626573070884,0.6870468528941274,0.2467317096889019,nf_pure,0.9999156846004942,0.0005446501865225735,0.7711920557956364,-8.431539950581879e-05,8.431539950581879e-05,1000000,True,9.382296466006665,
82,0.5862626573070884,0.6870468528941274,0.2467317096889019,vegas,7.683824152637758e-13,5.816071172458927e-13,,-0.9999999999992316,0.9999999999992316,995082,False,2.346754985017469,0.5086905063120987
83,0.4662997256964445,0.49882456474006176,0.9479137966409326,nf_pure,0.9993753678330831,0.0006857418696471973,0.6798882637663813,-0.0006246321669168831,0.0006246321669168831,1000000,True,9.38730678401771,
83,0.4662997256964445,0.49882456474006176,0.9479137966409326,vegas,6.056840609343243e-09,5.240778235953606e-09,,-0.9999999939431594,0.9999999939431594,995017,False,2.3141796010022517,0.40935920486233424
84,0.351007248274982,0.6115581272169948,0.7295005274936557,nf_pure,0.9991831732111978,0.000904850916925222,0.5494220565391497,-0.0008168267888022385,0.0008168267888022385,1000000,True,9.38672571699135,
84,0.351007248274982,0.6115581272169948,0.7295005274936557,vegas,1.4316536940797588e-11,9.186596820269244e-12,,-0.9999999999856835,0.9999999999856835,995067,False,2.243543603020953,0.5748245992779943
85,0.7209735158830881,0.30028776824474335,0.4658698048442602,nf_pure,0.9996744682329879,0.0006521927681895797,0.7014430557277397,-0.0003255317670121105,0.0003255317670121105,1000000,True,9.344881383993197,
85,0.7209735158830881,0.30028776824474335,0.4658698048442602,vegas,1.3616540339436985e-15,8.576462323369417e-16,,-0.9999999999999987,0.9999999999999987,995078,False,2.2801336310221814,0.5872759037134101
86,0.9576544491574168,0.9715792564675212,0.7827033624053001,nf_pure,0.9951685141074232,0.001004338230063444,0.49541410743634395,-0.004831485892576759,0.004831485892576759,1000000,False,9.386873039009515,
86,0.9576544491574168,0.9715792564675212,0.7827033624053001,vegas,2.958719318917399e-12,2.2712671324733145e-12,,-0.9999999999970413,0.9999999999970413,995086,False,2.295177259016782,0.5015883563898109
87,0.07963487692177296,0.15981775522232056,0.02289645839482546,nf_pure,0.9982885661352279,0.0012668778540055406,0.3830702465056113,-0.0017114338647721272,0.0017114338647721272,1000000,True,9.373150920000626,
87,0.07963487692177296,0.15981775522232056,0.02289645839482546,vegas,6.031170857519309e-20,6.005817492093212e-20,,-1.0,1.0,995104,False,2.3454807510133833,0.4304084481266015
88,0.03444490395486355,0.7113860221579671,0.8500374108552933,nf_pure,0.9994231781819313,0.0015106863802780304,0.30443175609014345,-0.000576821818068729,0.000576821818068729,1000000,True,9.336264053999912,
88,0.03444490395486355,0.7113860221579671,0.8500374108552933,vegas,3.8910398997722e-09,3.89095397940205e-09,,-0.9999999961089601,0.9999999961089601,995029,False,2.2913692769943736,0.43727881560728954
89,0.9125255113467574,0.39962571673095226,0.07860904652625322,nf_pure,0.9984513862891352,0.0009224997864424716,0.539476823473309,-0.001548613710864788,0.001548613710864788,1000000,True,9.32631669897819,
89,0.9125255113467574,0.39962571673095226,0.07860904652625322,vegas,1.3093913197535816e-21,9.249160549841946e-22,,-1.0,1.0,995092,False,2.2523234709806275,0.5342111218457759
90,0.6411463301628828,0.8209703685715795,0.6680256007239223,nf_pure,0.9996583866813338,0.0005383485214630324,0.7751834360960596,-0.0003416133186662229,0.0003416133186662229,1000000,True,9.322965611005202,
90,0.6411463301628828,0.8209703685715795,0.6680256007239223,vegas,2.9778787716508924e-06,2.977878653499702e-06,,-0.9999970221212283,0.9999970221212283,995061,False,2.255793240008643,0.43727482617534286
91,0.27111902739852667,0.009699298068881035,0.40039136819541454,nf_pure,0.9972845914707247,0.0008085728299705037,0.6033709793738031,-0.0027154085292753205,0.0027154085292753205,1000000,False,9.31574569697841,
91,0.27111902739852667,0.009699298068881035,0.40039136819541454,vegas,4.3565357541155546e-14,2.650720937481652e-14,,-0.9999999999999565,0.9999999999999565,995074,False,2.3333055450057145,0.5896149486515919
92,0.4215846750885248,0.8799783317372203,0.18327314034104347,nf_pure,0.9995610830282846,0.001474210328420218,0.31494028108120614,-0.00043891697171538624,0.00043891697171538624,1000000,True,9.326334988989402,
92,0.4215846750885248,0.8799783317372203,0.18327314034104347,vegas,9.236335760507152e-09,8.251087181706817e-09,,-0.9999999907636642,0.9999999907636642,995080,False,2.3219145580078475,0.4609561122771113
93,0.5416086418554187,0.19175675511360168,0.8883252525702119,nf_pure,0.9994565758475279,0.000610895829807418,0.728014163001307,-0.0005434241524721051,0.0005434241524721051,1000000,True,9.320756274973974,
93,0.5416086418554187,0.19175675511360168,0.8883252525702119,vegas,7.029351547781488e-09,4.767537313051372e-09,,-0.9999999929706485,0.9999999929706485,995025,False,2.250565241993172,0.5447591556448699
94,0.7778274286538363,0.5212437687441707,0.3611646657809615,nf_pure,0.9992995847097407,0.0006753110865186883,0.6864904150245662,-0.0007004152902593264,0.0007004152902593264,1000000,True,9.328467193990946,
94,0.7778274286538363,0.5212437687441707,0.3611646657809615,vegas,2.7327068308423756e-14,2.7295708976258853e-14,,-0.9999999999999727,0.9999999999999727,995080,False,2.3006594510225113,0.43748671489932733
95,0.14974348526448011,0.3325272351503372,0.5701749417930841,nf_pure,0.9984337609145585,0.0009572139099206116,0.5210679805189046,-0.001566239085441512,0.001566239085441512,1000000,True,9.333707284007687,
95,0.14974348526448011,0.3325272351503372,0.5701749417930841,vegas,9.909798883067664e-12,9.901369473315307e-12,,-0.9999999999900901,0.9999999999900901,995096,False,2.2959176680014934,0.4369811798045845
96,0.13007296342402697,0.9313722662627697,0.983910895884037,nf_pure,0.9952999751661126,0.0011155232296464407,0.4432285385922669,-0.004700024833887428,0.004700024833887428,1000000,False,9.33863708100398,
96,0.13007296342402697,0.9313722662627697,0.983910895884037,vegas,2.0895610057617678e-08,2.067398880394969e-08,,-0.99999997910439,0.99999997910439,995075,False,2.2709220690012444,0.4207956462890663
97,0.7500964514911175,0.24314616527408361,0.21243477333337069,nf_pure,0.998796568604062,0.0006259711135389285,0.7179860890009023,-0.0012034313959380372,0.0012034313959380372,1000000,True,9.331598149990896,
97,0.7500964514911175,0.24314616527408361,0.21243477333337069,vegas,7.531947070403688e-13,7.313684223581448e-13,,-0.9999999999992468,0.9999999999992468,995069,False,2.2521847689931747,0.44288525689715474
98,0.5536993639543653,0.5404062531888485,0.5370808346197009,nf_pure,1.0002860096603343,0.0005258436507520765,0.783482040610235,0.00028600966033431874,0.00028600966033431874,1000000,True,9.348082619981142,
98,0.5536993639543653,0.5404062531888485,0.5370808346197009,vegas,1.0452504240734552e-12,6.26160937722289e-13,,-0.9999999999989547,0.9999999999989547,995013,False,2.3100236050086096,0.18646049185842317
99,0.42561494186520576,0.35169473197311163,0.2694943305104971,nf_pure,0.9990415873656815,0.0005702253588358013,0.754272315624982,-0.0009584126343185062,0.0009584126343185062,1000000,True,9.37983982800506,
99,0.42561494186520576,0.35169473197311163,0.2694943305104971,vegas,2.109451140594798e-17,2.0701343711671835e-17,,-1.0,1.0,995075,False,2.318878723977832,0.44081895219796285
100,0.259550959803164,0.7234697211533785,0.04918515309691429,nf_pure,0.9981585155584831,0.0009589136740689383,0.5200447725218761,-0.001841484441516883,0.001841484441516883,1000000,True,9.371984766999958,
100,0.259550959803164,0.7234697211533785,0.04918515309691429,vegas,1.0840273563986374e-15,7.351379446510077e-16,,-0.9999999999999989,0.9999999999999989,995086,False,2.338999038009206,0.5513660257611548
101,0.6376310884952545,0.4117120364680886,0.754223839379847,nf_pure,0.9999180573164016,0.0005329119322061124,0.7787909215129732,-8.194268359840162e-05,8.194268359840162e-05,1000000,True,9.376121123990742,
101,0.6376310884952545,0.4117120364680886,0.754223839379847,vegas,1.7029194702382804e-09,1.5033496631542607e-09,,-0.9999999982970805,0.9999999982970805,995076,False,2.3217824259772897,0.4638072626219294
102,0.9316810006275773,0.8633302468806505,0.49232205655425787,nf_pure,0.9974688579720439,0.000858886535168588,0.574239165950385,-0.0025311420279561236,0.0025311420279561236,1000000,False,9.369674810004653,
102,0.9316810006275773,0.8633302468806505,0.49232205655425787,vegas,7.136460693870155e-09,7.1361753642056605e-09,,-0.9999999928635394,0.9999999928635394,995082,False,2.273839050991228,0.43728219932105683
103,0.061653219163417816,0.05205607507377863,0.7013457287102938,nf_pure,0.9964817817868123,0.0009561965575120937,0.5206219755917936,-0.0035182182131876516,0.0035182182131876516,1000000,False,9.370375898986822,
103,0.061653219163417816,0.05205607507377863,0.7013457287102938,vegas,1.9877641580624905e-14,1.6239798255726602e-14,,-0.9999999999999801,0.9999999999999801,995077,False,2.314385433011921,0.48441975824194217
104,0.07609673961997032,0.5767704211175442,0.43670483585447073,nf_pure,1.0035436231277892,0.00490285253165649,0.0402115104899335,0.0035436231277892194,0.0035436231277892194,1000000,True,9.373568225011695,
104,0.07609673961997032,0.5767704211175442,0.43670483585447073,vegas,1.0104470265978792e-16,9.345565383587696e-17,,-0.9999999999999999,0.9999999999999999,995090,False,2.3428764309792314,0.45239213171603065
105,0.9460634859278798,0.2654955377802253,0.63391631282866,nf_pure,0.9966379209061498,0.0009098380029534834,0.5454348059148298,-0.003362079093850223,0.003362079093850223,1000000,False,9.39216837999993,
105,0.9460634859278798,0.2654955377802253,0.63391631282866,vegas,5.385473498227979e-12,3.3895097783040054e-12,,-0.9999999999946145,0.9999999999946145,995079,False,2.2794693739851937,0.5747072630025936
106,0.7481742240488529,0.967060100287199,0.11456822231411934,nf_pure,0.9988778222660696,0.0009154560408897922,0.543494849980775,-0.0011221777339304184,0.0011221777339304184,1000000,True,9.376184894994367,
106,0.7481742240488529,0.967060100287199,0.11456822231411934,vegas,9.814837873050534e-12,9.808590232136479e-12,,-0.9999999999901852,0.9999999999901852,995093,False,2.3057808380108327,0.4373922415013667
107,0.3701551305130124,0.15530361142009497,0.8157941335812211,nf_pure,0.9984122709263262,0.0007421447702280396,0.6441091030387991,-0.0015877290736737715,0.0015877290736737715,1000000,False,9.385027568001533,
107,0.3701551305130124,0.15530361142009497,0.8157941335812211,vegas,3.5336173469134736e-09,2.7017981578396416e-09,,-0.9999999964663826,0.9999999964663826,995071,False,2.338383291003993,0.5047568871048712
108,0.43857644498348236,0.7694720942527056,0.596635046415031,nf_pure,0.9998617274481476,0.0007085345170230852,0.6657080372815192,-0.00013827255185239196,0.00013827255185239196,1000000,True,9.380407254007878,
108,0.43857644498348236,0.7694720942527056,0.596635046415031,vegas,2.125315165779011e-10,2.0359584356223883e-10,,-0.9999999997874685,0.9999999997874685,995071,False,2.307568446994992,0.44514511889800323
109,0.5665998319163918,0.0807593772187829,0.33298723213374615,nf_pure,1.0003530174423616,0.0005558871504025033,0.7640630772454444,0.0003530174423616028,0.0003530174423616028,1000000,True,9.381893011013744,
109,0.5665998319163918,0.0807593772187829,0.33298723213374615,vegas,3.1614141544588108e-12,3.0759123061375045e-12,,-0.9999999999968386,0.9999999999968386,995068,False,2.2798278469999786,0.4424915214599252
110,0.86214829236269,0.6280883718281984,0.9145912826061249,nf_pure,1.00144970402886,0.0017803584658082643,0.24035537823978642,0.0014497040288599106,0.0014497040288599106,1000000,True,9.369945743004791,
110,0.86214829236269,0.6280883718281984,0.9145912826061249,vegas,2.0382078932387516e-10,1.886108454523757e-10,,-0.9999999997961793,0.9999999997961793,995090,False,2.323405613016803,0.452353815546215
111,0.24218583945184946,0.43986298236995935,0.15480150002986193,nf_pure,0.9999823937159693,0.0012263577799385339,0.3993600073971367,-1.76062840306912e-05,1.76062840306912e-05,1000000,True,9.366801347001456,
111,0.24218583945184946,0.43986298236995935,0.15480150002986193,vegas,1.9400636200283532e-07,1.9384504969566916e-07,,-0.999999805993638,0.999999805993638,995097,False,2.316043692000676,0.4374285294097505
112,0.20675869099795818,0.6627297038212419,0.6813551196828485,nf_pure,0.9986980159244341,0.0014258719062827559,0.3291189426776255,-0.0013019840755659207,0.0013019840755659207,1000000,True,9.389300937007647,
112,0.20675869099795818,0.6627297038212419,0.6813551196828485,vegas,5.9520167277534585e-09,5.948040520097137e-09,,-0.9999999940479832,0.9999999940479832,995096,False,2.237467844999628,0.4373982604946043
113,0.834534122608602,0.4764421824365854,0.390365581959486,nf_pure,0.9989939332431728,0.0008095104961993292,0.6036358915430411,-0.0010060667568272397,0.0010060667568272397,1000000,True,9.368205753999064,
113,0.834534122608602,0.4764421824365854,0.390365581959486,vegas,4.824037193474882e-07,4.824037191241787e-07,,-0.9999995175962807,0.9999995175962807,995087,False,2.277166098996531,0.43727481828145753
114,0.5941987540572882,0.8032054090872407,0.8630827981978655,nf_pure,0.9995908264509162,0.000667785388877713,0.6914182980299393,-0.00040917354908376335,0.00040917354908376335,1000000,True,9.372173787996871,
114,0.5941987540572882,0.8032054090872407,0.8630827981978655,vegas,3.2002334155257064e-06,3.1989810657694295e-06,,-0.9999967997665845,0.9999967997665845,995049,False,2.2554984769958537,0.43734691412384485
115,0.47398834582418203,0.11643056012690067,0.06813497748225927,nf_pure,0.999798161146104,0.0006084754053982579,0.7297183063684046,-0.0002018388538960192,0.0002018388538960192,1000000,True,9.39117553899996,
115,0.47398834582418203,0.11643056012690067,0.06813497748225927,vegas,1.8345182777113197e-17,1.0815259104725836e-17,,-1.0,1.0,995096,False,2.326756911992561,0.5804258519525531
116,0.34307453222572803,0.9959030812606215,0.3480793433263898,nf_pure,0.9966042732472196,0.0009062772044250064,0.5473618544268805,-0.003395726752780437,0.003395726752780437,1000000,False,9.367078150011366,
116,0.34307453222572803,0.9959030812606215,0.3480793433263898,vegas,7.0125119565213905e-15,5.90345215134417e-15,,-0.999999999999993,0.999999999999993,995075,False,2.364114818017697,0.4756403719207939
117,0.7132816044613719,0.18217820301651955,0.5804452821612358,nf_pure,0.9994704916739032,0.0007825450034275394,0.6199529187486531,-0.0005295083260967726,0.0005295083260967726,1000000,True,9.368538067006739,
117,0.7132816044613719,0.18217820301651955,0.5804452821612358,vegas,9.37360902420926e-10,9.365171415707437e-10,,-0.9999999990626391,0.9999999990626391,995063,False,2.348507343995152,0.43744122773474536
118,0.980971360579133,0.6045833146199584,0.16998379491269588,nf_pure,0.9972093603441669,0.0008568177070622619,0.5752908373733999,-0.002790639655833149,0.002790639655833149,1000000,False,9.395152774988674,
118,0.980971360579133,0.6045833146199584,0.16998379491269588,vegas,5.960687831265338e-21,5.850753083933703e-21,,-1.0,1.0,995105,False,2.287603793985909,0.4407828257607327
119,0.1031925929710269,0.29134004190564156,0.89855548273772,nf_pure,0.9991154354839064,0.0020903645720455268,0.18596469608708857,-0.0008845645160936444,0.0008845645160936444,1000000,True,9.381301883986453,
119,0.1031925929710269,0.29134004190564156,0.89855548273772,vegas,5.6530113984947725e-09,5.515539056109613e-09,,-0.9999999943469886,0.9999999943469886,995083,False,2.2600193970138207,0.4419306530128213
120,0.02675285842269659,0.8296198332682252,0.22764950804412365,nf_pure,1.0008685382838847,0.002008295764333037,0.19895528869541337,0.0008685382838846678,0.0008685382838846678,1000000,True,9.3818881509942,
120,0.02675285842269659,0.8296198332682252,0.22764950804412365,vegas,2.355798856238232e-12,2.3557985424201257e-12,,-0.9999999999976442,0.9999999999976442,995103,False,2.2716666369815357,0.4372748435857071
121,0.9045926611870527,0.01637727953493595,0.9678426561877131,nf_pure,0.995401659251882,0.0010743172215127623,0.4619267125383116,-0.004598340748118046,0.004598340748118046,1000000,False,9.388006581983063,
121,0.9045926611870527,0.01637727953493595,0.9678426561877131,vegas,9.285362025411078e-12,7.445100431807228e-12,,-0.9999999999907146,0.9999999999907146,994979,False,2.246691837994149,0.4813953783121694
122,0.6647041803225875,0.6888360315933824,0.2845540316775441,nf_pure,1.0004681523120227,0.0006874005436149021,0.6793121088300088,0.0004681523120226849,0.0004681523120226849,1000000,True,9.351863032992696,
122,0.6647041803225875,0.6888360315933824,0.2845540316775441,vegas,5.69103008367965e-13,5.306457747451002e-13,,-0.9999999999994309,0.9999999999994309,995080,False,2.261690085986629,0.4512398039903128
123,0.2944360729306936,0.37510996498167515,0.5209234803915024,nf_pure,1.001619093732629,0.0017792461885430553,0.2406454694538823,0.001619093732629029,0.001619093732629029,1000000,True,9.366189164982643,
123,0.2944360729306936,0.37510996498167515,0.5209234803915024,vegas,3.013653598233027e-09,2.958774713681741e-09,,-0.9999999969863465,0.9999999969863465,995060,False,2.2840190650022123,0.4406885549781353
124,0.39802353363484144,0.5126162385568023,0.8015411291271448,nf_pure,0.9987762854482723,0.000745627787652428,0.6421271467343245,-0.0012237145517276504,0.0012237145517276504,1000000,True,9.377222791983513,
124,0.39802353363484144,0.5126162385568023,0.8015411291271448,vegas,1.382798835981908e-10,1.148209026639326e-10,,-0.9999999998617202,0.9999999998617202,995048,False,2.3318209880089853,0.4772103775500104
125,0.5182949770241976,0.32584257796406746,0.0027232831344008446,nf_pure,1.0006708131076283,0.0005666401684270668,0.757202466658999,0.0006708131076282875,0.0006708131076282875,1000000,True,9.384044640988577,
125,0.5182949770241976,0.32584257796406746,0.0027232831344008446,vegas,3.989646271112987e-17,3.9330097254226537e-17,,-1.0,1.0,995090,False,2.3185522799903993,0.4313427161046073
126,0.7855160934850574,0.9025369053706527,0.7487559402361512,nf_pure,0.9986734997867316,0.0007510045699430413,0.6387706333862696,-0.0013265002132684112,0.0013265002132684112,1000000,True,9.362857786007226,
126,0.7855160934850574,0.9025369053706527,0.7487559402361512,vegas,1.503326372236136e-10,9.880298265341503e-11,,-0.9999999998496674,0.9999999998496674,995052,False,2.2835842890199274,0.5105170838865645
127,0.1576796267181635,0.21624866500496864,0.44601139798760414,nf_pure,0.9982993804351867,0.001175965759320233,0.4188286863518403,-0.001700619564813266,0.001700619564813266,1000000,True,9.382386990997475,
127,0.1576796267181635,0.21624866500496864,0.44601139798760414,vegas,1.1274863623609458e-11,9.77965119518151e-12,,-0.9999999999887251,0.9999999999887251,995078,False,2.3210546580085065,0.32469598229306107
128,0.1613886822015047,0.642019740305841,0.7886057430878282,nf_pure,0.9970967702118209,0.0008758834899687706,0.5644468748764568,-0.0029032297881791402,0.0029032297881791402,1000000,False,9.370023739000317,
128,0.1613886822015047,0.642019740305841,0.7886057430878282,vegas,1.2399368703426247e-14,9.756748085925366e-15,,-0.9999999999999876,0.9999999999999876,995096,False,2.3070539020118304,0.4852931762893111
129,0.781660127453506,0.45330606773495674,0.017114955931901932,nf_pure,1.0007619291383583,0.0009981047841327137,0.5013293234073847,0.0007619291383582638,0.0007619291383582638,1000000,True,9.38225456001237,
129,0.781660127453506,0.45330606773495674,0.017114955931901932,vegas,2.1740837132791107e-20,1.9378626700394778e-20,,-1.0,1.0,995102,False,2.286410750995856,0.42190706954975077
130,0.5220269653946161,0.7516650026664138,0.7323858980089426,nf_pure,1.0001640064403199,0.0005850609811416317,0.7450542729310687,0.00016400644031988598,0.00016400644031988598,1000000,True,9.393530109984567,
130,0.5220269653946161,0.7516650026664138,0.7323858980089426,vegas,1.74571787403774e-06,1.7420001097814867e-06,,-0.999998254282126,0.999998254282126,995068,False,2.3044157520052977,0.4376686878508189
131,0.3941905004903674,0.06344056501984596,0.4648142969235778,nf_pure,0.9986253632953431,0.000620896889442646,0.7212015127613999,-0.001374636704656873,0.001374636704656873,1000000,False,9.392138434981462,
131,0.3941905004903674,0.06344056501984596,0.4648142969235778,vegas,4.4292973830092973e-11,4.3073588032107606e-11,,-0.999999999955707,0.999999999955707,995097,False,2.315517526003532,0.44257023799229445
132,0.2907312195748091,0.949222662486136,0.24445919413119555,nf_pure,0.9977143755930284,0.0007943400638356377,0.6120436461563188,-0.0022856244069715537,0.0022856244069715537,1000000,False,9.392092274007155,
132,0.2907312195748091,0.949222662486136,0.24445919413119555,vegas,4.161234358658006e-13,4.1156540728977154e-13,,-0.9999999999995839,0.9999999999995839,995098,False,2.2915586789895315,0.4393325600604606
133,0.6685710242018104,0.13795445300638676,0.9495747685432434,nf_pure,0.9995767895758242,0.0006733651420553689,0.6878503276475174,-0.0004232104241758128,0.0004232104241758128,1000000,True,9.348674181994284,
133,0.6685710242018104,0.13795445300638676,0.9495747685432434,vegas,4.1773486354136975e-09,3.5643968281545096e-09,,-0.9999999958226513,0.9999999958226513,995043,False,2.3349268219899386,0.47078814143382675
134,0.9008497949689627,0.5906710857525468,0.2970478665083647,nf_pure,0.9991880057530262,0.0010206042074860104,0.48939802119294684,-0.0008119942469737573,0.0008119942469737573,1000000,True,9.369975869019981,
134,0.9008497949689627,0.5906710857525468,0.2970478665083647,vegas,1.6673076292078595e-13,1.4552255267416857e-13,,-0.9999999999998332,0.9999999999998332,995087,False,2.3187360019946937,0.46662850525937105
135,0.030581689439713955,0.27890791930258274,0.5059948889538646,nf_pure,0.9984180446521292,0.001377123192259975,0.3445326174275329,-0.001581955347870756,0.001581955347870756,1000000,True,9.38280585699249,
135,0.030581689439713955,0.27890791930258274,0.5059948889538646,vegas,4.7154592904669294e-12,2.6637031348929596e-12,,-0.9999999999952845,0.9999999999952845,995104,False,2.3006485999794677,0.6217195048190921
136,0.10705003421753645,0.8498873477801681,0.36633909307420254,nf_pure,1.0006682784421645,0.0023218407130904764,0.15664783141047206,0.0006682784421645493,0.0006682784421645493,1000000,True,9.376775116979843,
136,0.10705003421753645,0.8498873477801681,0.36633909307420254,vegas,4.722507201354846e-13,2.294663094757256e-13,,-0.9999999999995277,0.9999999999995277,995072,False,2.261168799974257,0.11184562872311497
137,0.9772571045905352,0.038124892860651016,0.5636570258066058,nf_pure,0.9947824073315937,0.0010250586893530398,0.4850139295481653,-0.005217592668406268,0.005217592668406268,1000000,False,9.388551403011661,
137,0.9772571045905352,0.038124892860651016,0.5636570258066058,vegas,8.002592856641599e-16,4.607321811814119e-16,,-0.9999999999999992,0.9999999999999992,995079,False,2.2985664070001803,0.6334494226253542
138,0.717116023413837,0.7407883619889617,0.1849338160827756,nf_pure,0.9997824166148804,0.000731699566007992,0.6512039112404548,-0.00021758338511956854,0.00021758338511956854,1000000,True,9.393812583992258,
138,0.717116023413837,0.7407883619889617,0.1849338160827756,vegas,2.3719878604103708e-12,2.356874119147356e-12,,-0.999999999997628,0.999999999997628,995101,False,2.3004793279978912,0.43846333624171696
139,0.33933725394308567,0.4295189566910267,0.8860535100102425,nf_pure,0.9971504827031581,0.0006726416967052862,0.6872680177207992,-0.002849517296841908,0.002849517296841908,1000000,False,9.391732508986024,
139,0.33933725394308567,0.4295189566910267,0.8860535100102425,vegas,1.3711702711159721e-07,8.375231648518201e-08,,-0.9999998628829729,0.9999998628829729,995043,False,2.291906653001206,0.5954409207413638
140,0.4701267024502158,0.5577555829659104,0.6669706273823977,nf_pure,0.9988644611660494,0.0005466273635741626,0.7695378541496853,-0.0011355388339505668,0.0011355388339505668,1000000,False,9.395066949015018,
140,0.4701267024502158,0.5577555829659104,0.6669706273823977,vegas,5.845038938988168e-10,3.142328699067223e-10,,-0.9999999994154961,0.9999999994154961,995062,False,2.3025605109869502,0.2710695551333738
141,0.5979021321982145,0.3695323411375284,0.40327668096870184,nf_pure,0.9998497934745503,0.0005264829948594498,0.7829212724140907,-0.00015020652544972535,0.00015020652544972535,1000000,True,9.395793937001145,
141,0.5979021321982145,0.3695323411375284,0.40327668096870184,vegas,4.149379857655328e-09,4.044672167061917e-09,,-0.9999999958506202,0.9999999958506202,995087,False,2.316582138009835,0.44212801881167274
