benchmark,dimension,bins,seed,condition_id,condition_0,condition_1,condition_2,integral_true,integral_estimate,relative_error,variance,weight_variance,ess_fraction,train_time,eval_time,parameter_count,ise_2d
single_gaussian,4,16,2,1,0.25,0.75,0.800000011920929,1.0,0.9998528361320496,0.00014716386795043945,5.912577733397484e-07,0.02956288866698742,0.971278359375,162.7117418302223,0.06425609905272722,148832,
single_gaussian,4,16,2,2,0.5,0.5,0.5,1.0,0.9983720183372498,0.0016279816627502441,6.418466567993164e-07,0.03209233283996582,0.9688078125,162.7117418302223,0.06465345434844494,148832,
single_gaussian,4,16,2,3,0.75,0.25,0.699999988079071,1.0,0.9996340274810791,0.00036597251892089844,1.0175035893917085e-06,0.05087517946958542,0.951554921875,162.7117418302223,0.06407509697601199,148832,
single_gaussian,4,16,2,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0009217262268066,0.0009217262268066406,5.613425374031066e-07,0.028067126870155334,0.972748515625,162.7117418302223,0.06405403697863221,148832,
single_gaussian,4,32,0,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0013582706451416,0.0013582706451416016,9.32244211435318e-07,0.0466122105717659,0.955579921875,162.71732818335295,0.06582028698176146,177728,
single_gaussian,4,32,0,1,0.25,0.75,0.800000011920929,1.0,0.9993204474449158,0.0006795525550842285,8.83815884590149e-07,0.044190794229507446,0.957625078125,162.71732818335295,0.06545898271724582,177728,
single_gaussian,4,32,0,2,0.5,0.5,0.5,1.0,0.9988447427749634,0.001155257225036621,6.074321642518044e-07,0.030371608212590218,0.970458046875,162.71732818335295,0.06553957378491759,177728,
single_gaussian,4,32,0,3,0.75,0.25,0.699999988079071,1.0,0.9998834133148193,0.00011658668518066406,6.646190583705902e-07,0.03323095291852951,0.967831171875,162.71732818335295,0.06580690667033195,177728,
single_gaussian,4,32,0,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9992957711219788,0.0007042288780212402,5.05746454000473e-07,0.02528732270002365,0.975303046875,162.71732818335295,0.06504003796726465,177728,
single_gaussian,4,32,1,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.001136064529419,0.0011360645294189453,1.7121335864067077e-06,0.08560667932033539,0.921310234375,162.67937300819904,0.06608959985896945,177728,
single_gaussian,4,32,1,1,0.25,0.75,0.800000011920929,1.0,1.0005093812942505,0.0005093812942504883,5.832512676715851e-07,0.029162563383579254,0.971692421875,162.67937300819904,0.06535300193354487,177728,
single_gaussian,4,32,1,2,0.5,0.5,0.5,1.0,1.0000782012939453,7.82012939453125e-05,5.865141376852989e-07,0.029325706884264946,0.9715146875,162.67937300819904,0.06534983217716217,177728,
single_gaussian,4,32,1,3,0.75,0.25,0.699999988079071,1.0,0.9994635581970215,0.0005364418029785156,1.0054250806570054e-06,0.050271254032850266,0.952086875,162.67937300819904,0.0657347459346056,177728,
single_gaussian,4,32,1,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9998087286949158,0.00019127130508422852,5.474309623241425e-07,0.027371548116207123,0.973348203125,162.67937300819904,0.06519646989181638,177728,
single_gaussian,4,32,2,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.999258279800415,0.0007417201995849609,1.1482220888137818e-06,0.05741110444068909,0.945630859375,162.91166549688205,0.06580394692718983,177728,
single_gaussian,4,32,2,1,0.25,0.75,0.800000011920929,1.0,1.0003058910369873,0.0003058910369873047,7.390199601650239e-07,0.03695099800825119,0.96438734375,162.91166549688205,0.0652658105827868,177728,
single_gaussian,4,32,2,2,0.5,0.5,0.5,1.0,1.0000594854354858,5.9485435485839844e-05,6.31549283862114e-07,0.0315774641931057,0.96939328125,162.91166549688205,0.06526983110234141,177728,
single_gaussian,4,32,2,3,0.75,0.25,0.699999988079071,1.0,0.9999539852142334,4.601478576660156e-05,9.631573408842086e-07,0.048157867044210434,0.9540515625,162.91166549688205,0.0654309131205082,177728,
single_gaussian,4,32,2,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9995099902153015,0.0004900097846984863,5.832386016845703e-07,0.029161930084228516,0.971638125,162.91166549688205,0.06498869694769382,177728,
single_gaussian,4,64,0,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0010154247283936,0.0010154247283935547,1.1879435181617737e-06,0.059397175908088684,0.94404140625,162.7021382949315,0.06698162108659744,235520,
single_gaussian,4,64,0,1,0.25,0.75,0.800000011920929,1.0,0.9995404481887817,0.0004595518112182617,8.014056086540222e-07,0.04007028043270111,0.96144015625,162.7021382949315,0.06651068525388837,235520,
single_gaussian,4,64,0,2,0.5,0.5,0.5,1.0,0.998244047164917,0.0017559528350830078,7.642130553722381e-07,0.03821065276861191,0.963071484375,162.7021382949315,0.06636947393417358,235520,
single_gaussian,4,64,0,3,0.75,0.25,0.699999988079071,1.0,1.0005261898040771,0.0005261898040771484,1.3051596283912658e-06,0.0652579814195633,0.93880140625,162.7021382949315,0.06684852996841073,235520,
single_gaussian,4,64,0,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9991371035575867,0.0008628964424133301,6.119359284639358e-07,0.030596796423196793,0.970262265625,162.7021382949315,0.0662489328533411,235520,
single_gaussian,4,64,1,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0008559226989746,0.0008559226989746094,8.466905355453491e-07,0.042334526777267456,0.959452265625,162.8593926052563,0.0671352818608284,235520,
single_gaussian,4,64,1,1,0.25,0.75,0.800000011920929,1.0,1.0001264810562134,0.0001264810562133789,6.988880783319473e-07,0.034944403916597366,0.966244453125,162.8593926052563,0.06637048395350575,235520,
single_gaussian,4,64,1,2,0.5,0.5,0.5,1.0,0.9998984336853027,0.00010156631469726562,6.516830623149872e-07,0.03258415311574936,0.968438359375,162.8593926052563,0.06633814284577966,235520,
single_gaussian,4,64,1,3,0.75,0.25,0.699999988079071,1.0,0.9990652799606323,0.0009347200393676758,9.207733720541e-07,0.046038668602705,0.9559096875,162.8593926052563,0.06682705925777555,235520,
single_gaussian,4,64,1,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0004551410675049,0.0004551410675048828,6.992156058549882e-07,0.034960780292749405,0.966250546875,162.8593926052563,0.06633091298863292,235520,
single_gaussian,4,64,2,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.999555766582489,0.00044423341751098633,9.803833067417145e-07,0.049019165337085724,0.95323265625,162.91946260631084,0.06726724375039339,235520,
single_gaussian,4,64,2,1,0.25,0.75,0.800000011920929,1.0,0.9989981055259705,0.001001894474029541,9.476208686828614e-07,0.047381043434143066,0.9546765625,162.91946260631084,0.06637141387909651,235520,
single_gaussian,4,64,2,2,0.5,0.5,0.5,1.0,0.9994698166847229,0.0005301833152770996,6.538544595241547e-07,0.03269272297620773,0.968310390625,162.91946260631084,0.06643183389678597,235520,
single_gaussian,4,64,2,3,0.75,0.25,0.699999988079071,1.0,0.9996297955513,0.00037020444869995117,1.3201545178890229e-06,0.06600772589445114,0.938037578125,162.91946260631084,0.06682212930172682,235520,
single_gaussian,4,64,2,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.000778079032898,0.0007780790328979492,5.926091223955155e-07,0.029630456119775772,0.97126625,162.91946260631084,0.06634230306372046,235520,
single_gaussian,8,8,0,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0032747983932495,0.0032747983932495117,3.9442551136016846e-06,0.19721275568008423,0.836173984375,340.0251701329835,0.13752099219709635,289904,
single_gaussian,8,8,0,1,0.25,0.75,0.800000011920929,1.0,0.9985060095787048,0.001493990421295166,2.931874692440033e-06,0.14659373462200165,0.871816953125,340.0251701329835,0.13720519887283444,289904,
single_gaussian,8,8,0,2,0.5,0.5,0.5,1.0,0.9972283840179443,0.002771615982055664,2.3098090291023253e-06,0.11549045145511627,0.895952265625,340.0251701329835,0.1369684860110283,289904,
single_gaussian,8,8,0,3,0.75,0.25,0.699999988079071,1.0,1.0028908252716064,0.0028908252716064453,2.9385751485824586e-06,0.14692875742912292,0.87253953125,340.0251701329835,0.136544622015208,289904,
single_gaussian,8,8,0,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0034106969833374,0.0034106969833374023,2.8590065240859984e-06,0.14295032620429993,0.87567421875,340.0251701329835,0.13674975419417024,289904,
single_gaussian,8,8,1,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0012731552124023,0.0012731552124023438,4.782418608665466e-06,0.23912093043327332,0.807422890625,339.8751242640428,0.1377865462563932,289904,
single_gaussian,8,8,1,1,0.25,0.75,0.800000011920929,1.0,0.9995019435882568,0.0004980564117431641,2.8038135170936585e-06,0.14019067585468292,0.876940859375,339.8751242640428,0.1380027076229453,289904,
single_gaussian,8,8,1,2,0.5,0.5,0.5,1.0,0.9963656067848206,0.0036343932151794434,2.3521047830581666e-06,0.11760523915290833,0.894084453125,339.8751242640428,0.13637514924630523,289904,
single_gaussian,8,8,1,3,0.75,0.25,0.699999988079071,1.0,0.9962379336357117,0.00376206636428833,3.4189730882644653e-06,0.17094865441322327,0.85306859375,339.8751242640428,0.13618824630975723,289904,
single_gaussian,8,8,1,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0009652376174927,0.0009652376174926758,2.398681044578552e-06,0.11993405222892761,0.8930959375,339.8751242640428,0.13621954713016748,289904,
single_gaussian,8,8,2,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0036871433258057,0.003687143325805664,4.189730286598206e-06,0.20948651432991028,0.827851484375,339.8853930020705,0.13818491995334625,289904,
single_gaussian,8,8,2,1,0.25,0.75,0.800000011920929,1.0,1.0012065172195435,0.001206517219543457,2.7482452988624574e-06,0.13741226494312286,0.879446640625,339.8853930020705,0.13803262822329998,289904,
single_gaussian,8,8,2,2,0.5,0.5,0.5,1.0,0.9976556897163391,0.0023443102836608887,2.04275518655777e-06,0.10213775932788849,0.90693390625,339.8853930020705,0.13690992631018162,289904,
single_gaussian,8,8,2,3,0.75,0.25,0.699999988079071,1.0,1.0015554428100586,0.0015554428100585938,2.9804947972297668e-06,0.14902473986148834,0.870656015625,339.8853930020705,0.13711585756391287,289904,
single_gaussian,8,8,2,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9993752837181091,0.0006247162818908691,2.623836100101471e-06,0.13119180500507355,0.883897421875,339.8853930020705,0.13709016842767596,289904,
single_gaussian,8,16,0,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.000244140625,0.000244140625,2.9531818628311155e-06,0.1476590931415558,0.871395859375,338.6304358029738,0.13866535481065512,320864,
single_gaussian,8,16,0,1,0.25,0.75,0.800000011920929,1.0,1.0008938312530518,0.0008938312530517578,1.8821555376052856e-06,0.09410777688026428,0.914128671875,338.6304358029738,0.13886972796171904,320864,
single_gaussian,8,16,0,2,0.5,0.5,0.5,1.0,0.9993448257446289,0.0006551742553710938,1.2826895713806153e-06,0.06413447856903076,0.939657578125,338.6304358029738,0.13737773010507226,320864,
single_gaussian,8,16,0,3,0.75,0.25,0.699999988079071,1.0,1.001377820968628,0.0013778209686279297,1.3391280174255372e-06,0.06695640087127686,0.93740828125,338.6304358029738,0.1377589451149106,320864,
single_gaussian,8,16,0,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0008267164230347,0.000826716423034668,1.4608711004257203e-06,0.07304355502128601,0.9320346875,338.6304358029738,0.13737325090914965,320864,
single_gaussian,8,16,1,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.9998344779014587,0.00016552209854125977,2.2014860808849334e-06,0.11007430404424667,0.900812734375,338.3686718000099,0.13894869899377227,320864,
single_gaussian,8,16,1,1,0.25,0.75,0.800000011920929,1.0,1.0003998279571533,0.0003998279571533203,1.4408668875694275e-06,0.07204334437847137,0.932849453125,338.3686718000099,0.13790160603821278,320864,
single_gaussian,8,16,1,2,0.5,0.5,0.5,1.0,0.9991680979728699,0.000831902027130127,1.2676510214805604e-06,0.06338255107402802,0.940303203125,338.3686718000099,0.13831905089318752,320864,
single_gaussian,8,16,1,3,0.75,0.25,0.699999988079071,1.0,0.9978590607643127,0.002140939235687256,1.5196442604064941e-06,0.07598221302032471,0.92910296875,338.3686718000099,0.13767982413992286,320864,
single_gaussian,8,16,1,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0020813941955566,0.0020813941955566406,1.5070360898971558e-06,0.07535180449485779,0.93020015625,338.3686718000099,0.13727803993970156,320864,
single_gaussian,8,16,2,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.0011001825332642,0.0011001825332641602,2.9411855340003966e-06,0.14705927670001984,0.872042265625,338.648576722946,0.13864281494170427,320864,
single_gaussian,8,16,2,1,0.25,0.75,0.800000011920929,1.0,0.9999515414237976,4.845857620239258e-05,1.2926515936851501e-06,0.06463257968425751,0.93928671875,338.648576722946,0.13784685591235757,320864,
single_gaussian,8,16,2,2,0.5,0.5,0.5,1.0,0.9998432397842407,0.00015676021575927734,1.207277625799179e-06,0.060363881289958954,0.94305671875,338.648576722946,0.13907545991241932,320864,
single_gaussian,8,16,2,3,0.75,0.25,0.699999988079071,1.0,1.0011305809020996,0.0011305809020996094,1.599377542734146e-06,0.0799688771367073,0.92610890625,338.648576722946,0.1375447823666036,320864,
single_gaussian,8,16,2,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9994755387306213,0.0005244612693786621,1.6381597518920899e-06,0.08190798759460449,0.924221015625,338.648576722946,0.1375122619792819,320864,
single_gaussian,8,32,0,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.9998512268066406,0.000148773193359375,2.1474990248680115e-06,0.10737495124340057,0.903012109375,338.7804653979838,0.140082951169461,382784,
single_gaussian,8,32,0,1,0.25,0.75,0.800000011920929,1.0,1.0008854866027832,0.0008854866027832031,1.6173642873764038e-06,0.08086821436882019,0.925306015625,338.7804653979838,0.13927870336920023,382784,
single_gaussian,8,32,0,2,0.5,0.5,0.5,1.0,0.9987451434135437,0.0012548565864562988,1.3220320641994477e-06,0.06610160320997238,0.937851953125,338.7804653979838,0.13976248819380999,382784,
single_gaussian,8,32,0,3,0.75,0.25,0.699999988079071,1.0,1.0011509656906128,0.001150965690612793,1.2017065286636353e-06,0.06008532643318176,0.94344421875,338.7804653979838,0.1385394032113254,382784,
single_gaussian,8,32,0,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0020725727081299,0.002072572708129883,1.2601062655448914e-06,0.06300531327724457,0.94096078125,338.7804653979838,0.13861139491200447,382784,
single_gaussian,8,32,1,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.9988913536071777,0.0011086463928222656,2.2259514033794402e-06,0.11129757016897202,0.899650703125,338.34837690368295,0.1403102963231504,382784,
single_gaussian,8,32,1,1,0.25,0.75,0.800000011920929,1.0,0.9997791647911072,0.00022083520889282227,1.378357857465744e-06,0.0689178928732872,0.93550015625,338.34837690368295,0.13966981833800673,382784,
single_gaussian,8,32,1,2,0.5,0.5,0.5,1.0,0.9984655380249023,0.0015344619750976562,1.0945192724466323e-06,0.05472596362233162,0.94796328125,338.34837690368295,0.14019781397655606,382784,
single_gaussian,8,32,1,3,0.75,0.25,0.699999988079071,1.0,0.9985227584838867,0.0014772415161132812,1.6853202879428864e-06,0.08426601439714432,0.9220721875,338.34837690368295,0.13970494782552123,382784,
single_gaussian,8,32,1,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.002832293510437,0.0028322935104370117,1.2489020079374313e-06,0.06244510039687157,0.94153828125,338.34837690368295,0.13994397222995758,382784,
single_gaussian,8,32,2,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.9996935725212097,0.0003064274787902832,2.1242901682853697e-06,0.1062145084142685,0.90393234375,337.85506063280627,0.1406888198107481,382784,
single_gaussian,8,32,2,1,0.25,0.75,0.800000011920929,1.0,1.0009000301361084,0.0009000301361083984,1.3679195940494538e-06,0.06839597970247269,0.936091328125,337.85506063280627,0.13970920769497752,382784,
single_gaussian,8,32,2,2,0.5,0.5,0.5,1.0,0.9992620944976807,0.0007379055023193359,1.0706182569265366e-06,0.05353091284632683,0.949118671875,337.85506063280627,0.1398633411154151,382784,
single_gaussian,8,32,2,3,0.75,0.25,0.699999988079071,1.0,1.001211166381836,0.0012111663818359375,1.813051700592041e-06,0.09065258502960205,0.917068203125,337.85506063280627,0.14056209800764918,382784,
single_gaussian,8,32,2,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,1.0009571313858032,0.0009571313858032227,1.2274744361639023e-06,0.061373721808195114,0.942280390625,337.85506063280627,0.13964532827958465,382784,
